Estacao 000568
Inicio 20200916000000
Fim 20200930235000
CH01 Dia do ino (de 10 minutos) de medicao [AAAAMMDD]
CH02 Horario do ino (de 10 minutos) de medicao [hhmmss]
CH03 C intervalo, com "0" indicando medicao sem erro
CH04 Pressao do ar [hPa]: media do intervalo
CH05 Temperatura do ar [C] : media do intervalo
CH06 Umidade relativa do ar [% rel]: media do intervalo
CH07 Anemometro superior (89m), velocidade do vento [m/s]: media do intervalo
CH08 Anemometro superior (89m), velocidade do vento [m/s]: maximo do intervalo
CH09 Anemometro superior (89m), velocidade do vento [m/s]:minimo do intervalo
CH10 Anemometro superior (89m), velocidade do vento [m/s]: desvio padrao do intervalo
CH11 Wind Vane superior (86m), direcao de vento []: media do intervalo
CH12 Wind Vane superior (86m), direcao de vento []: desvio padrao do intervalo
CH13 Anemometro 2 (60m), velocidade do vento [m/s]: media do intervalo
CH14 Anemometro 2 (60m), velocidade do vento [m/s]: maximo do intervalo
CH15 Anemometro 2 (60m), velocidade do vento [m/s]:minimo do intervalo
CH16 Anemometro 2 (60m), velocidade do vento [m/s]: desvio padrao do intervalo
CH17 Wind Vane 2 (30m), direcao de vento []: media do intervalo
CH18 Wind Vane 2 (30m), direcao de vento []: desvio padrao do intervalo
CH19 Anemometro 3 (87,5m), velocidade do vento [m/s]: media do intervalo
CH20 Anemometro 3 (87,5m), velocidade do vento [m/s]: maximo do intervalo
CH21 Anemometro 3 (87,5m), velocidade do vento [m/s]:minimo do intervalo
CH22 Anemometro 3 (87,5m), velocidade do vento [m/s]: desvio padrao do intervalo
CH23 Inexistente
CH24 Inexistente
CH01    |CH02   |CH03 |CH04 |CH05 |CH06 |CH07 |CH08 |CH09 |CH10 |CH11 |CH12 |CH13 |CH14 |CH15 |CH16 |CH17 |CH18 |CH19 |CH20 |CH21 |CH22 |CH23 |CH24 |
20200916| 102000|    0| 1004| 16,6| 95,2| 0,78| 1,37| 0,35| 0,21|  224|   28| 1,36| 1,86| 0,85| 0,24|  138|    7| 0,75| 1,32| 0,40| 0,19|   - |   - |
20200916| 103000|    0| 1004| 16,8| 94,8| 1,41| 2,42| 0,67| 0,37|  244|   24| 1,40| 1,72| 0,66| 0,17|  147|   10| 1,37| 2,52| 0,72| 0,35|   - |   - |
20200916| 104000|    0| 1004| 16,8| 95,0| 1,58| 2,38| 0,72| 0,27|  239|   31| 1,37| 2,51| 0,62| 0,31|  162|   19| 1,54| 2,56| 0,86| 0,30|   - |   - |
20200916| 105000|    0| 1004| 16,8| 94,7| 1,86| 3,02| 0,90| 0,43|  223|   19| 1,77| 2,88| 0,75| 0,40|  168|   14| 1,88| 3,67| 0,95| 0,46|   - |   - |
20200916| 110000|    0| 1004| 16,6| 94,5| 2,30| 3,53| 1,55| 0,45|  207|   12| 2,33| 3,43| 1,86| 0,30|  175|   10| 2,34| 3,30| 1,55| 0,39|   - |   - |
20200916| 111000|    0| 1004| 16,3| 95,0| 2,61| 3,48| 1,87| 0,36|  219|   12| 2,08| 3,15| 0,98| 0,44|  190|   10| 2,69| 3,35| 1,78| 0,36|   - |   - |
20200916| 112000|    0| 1004| 16,1| 95,0| 2,33| 3,02| 1,55| 0,26|  216|   12| 1,86| 2,55| 0,75| 0,31|  189|   11| 2,41| 3,16| 1,64| 0,31|   - |   - |
20200916| 113000|    0| 1004| 16,2| 95,3| 1,55| 2,15| 1,04| 0,21|  221|   13| 2,09| 2,51| 1,68| 0,14|  162|    7| 1,57| 2,10| 1,09| 0,20|   - |   - |
20200916| 114000|    0| 1004| 16,3| 95,1| 1,29| 2,52| 0,49| 0,41|  238|   25| 1,87| 2,32| 1,26| 0,18|  162|    8| 1,27| 2,43| 0,40| 0,41|   - |   - |
20200916| 115000|    0| 1004| 16,3| 94,9| 1,92| 2,89| 1,00| 0,36|  224|   11| 2,16| 2,64| 1,54| 0,19|  176|    8| 1,92| 2,80| 1,04| 0,37|   - |   - |
20200916| 120000|    0| 1004| 16,1| 94,9| 2,79| 3,76| 1,83| 0,30|  202|    8| 2,00| 2,88| 0,71| 0,37|  185|   12| 2,85| 3,72| 1,97| 0,26|   - |   - |
20200916| 121000|    0| 1003| 15,8| 95,5| 2,77| 3,99| 1,64| 0,45|  214|   13| 2,02| 2,97| 1,08| 0,37|  198|   13| 2,87| 3,81| 1,78| 0,45|   - |   - |
20200916| 122000|    0| 1003| 16,1| 96,1| 2,79| 4,13| 1,87| 0,53|  255|   10| 2,07| 3,47| 0,66| 0,51|  238|   18| 2,75| 4,09| 1,83| 0,53|   - |   - |
20200916| 123000|    0| 1003| 16,3| 95,7| 3,39| 4,36| 1,96| 0,48|  259|   12| 2,82| 4,03| 1,49| 0,58|  253|   16| 3,35| 4,32| 2,06| 0,47|   - |   - |
20200916| 124000|    0| 1003| 16,3| 95,7| 3,40| 4,64| 2,15| 0,59|  265|   10| 3,17| 4,35| 1,91| 0,47|  256|   11| 3,37| 4,55| 2,20| 0,59|   - |   - |
20200916| 125000|    0| 1003| 16,4| 95,6| 4,13| 5,51| 2,29| 0,61|  263|    8| 3,95| 5,37| 2,00| 0,71|  261|    8| 4,10| 5,24| 1,92| 0,61|   - |   - |
20200916| 130000|    0| 1003| 16,5| 95,5| 4,27| 5,56| 2,98| 0,52|  255|    8| 4,11| 5,50| 2,64| 0,46|  249|    7| 4,21| 5,65| 2,84| 0,51|   - |   - |
20200916| 131000|    0| 1003| 16,6| 95,4| 4,54| 5,65| 2,66| 0,66|  258|    9| 4,09| 5,50| 2,74| 0,53|  251|   11| 4,46| 5,75| 2,47| 0,66|   - |   - |
20200916| 132000|    0| 1003| 16,6| 95,2| 4,75| 5,79| 3,39| 0,51|  252|    5| 4,55| 6,10| 2,92| 0,56|  248|    9| 4,67| 5,84| 3,30| 0,52|   - |   - |
20200916| 133000|    0| 1003| 16,6| 94,7| 5,19| 6,80| 4,08| 0,48|  253|    7| 4,65| 6,24| 2,88| 0,68|  252|    8| 5,13| 6,62| 3,76| 0,48|   - |   - |
20200916| 134000|    0| 1002| 16,5| 94,1| 3,99| 5,46| 1,78| 0,75|  212|   24| 3,48| 4,95| 1,45| 0,75|  201|   29| 3,97| 5,29| 1,69| 0,72|   - |   - |
20200916| 135000|    0| 1003| 16,1| 93,8| 4,06| 5,79| 2,42| 0,65|  201|   10| 3,34| 4,86| 1,40| 0,74|  187|   12| 4,09| 5,61| 2,15| 0,64|   - |   - |
20200916| 140000|    0| 1002| 15,8| 94,0| 4,37| 5,60| 2,79| 0,51|  196|    8| 3,44| 4,81| 2,23| 0,46|  180|    9| 4,35| 5,52| 2,75| 0,53|   - |   - |
20200916| 141000|    0| 1002| 15,8| 93,9| 3,48| 4,87| 1,18| 0,81|  198|   11| 3,17| 4,90| 1,58| 0,56|  181|   10| 3,48| 4,92| 1,46| 0,77|   - |   - |
20200916| 142000|    0| 1002| 15,9| 94,1| 3,26| 5,10| 2,01| 0,64|  203|   10| 3,32| 4,81| 1,35| 0,65|  179|    8| 3,27| 5,10| 1,97| 0,61|   - |   - |
20200916| 143000|    0| 1002| 15,9| 94,1| 2,58| 4,87| 1,18| 0,69|  216|   16| 2,56| 3,89| 1,17| 0,56|  186|    9| 2,61| 4,69| 1,32| 0,66|   - |   - |
20200916| 144000|    0| 1002| 15,9| 94,1| 2,20| 3,44| 1,27| 0,41|  221|   10| 1,96| 3,47| 0,57| 0,53|  191|   13| 2,23| 3,49| 1,32| 0,41|   - |   - |
20200916| 145000|    0| 1002| 16,0| 94,4| 3,70| 6,11| 1,27| 1,45|  258|   21| 2,54| 5,96| 0,52| 1,59|  228|   26| 3,65| 6,16| 1,32| 1,43|   - |   - |
20200916| 150000|    0| 1002| 16,1| 94,3| 4,48| 6,06| 2,79| 0,56|  273|    9| 3,93| 5,32| 1,95| 0,61|  269|   10| 4,40| 6,12| 2,93| 0,57|   - |   - |
20200916| 151000|    0| 1002| 16,1| 94,2| 5,01| 6,20| 3,21| 0,57|  273|    8| 4,63| 6,10| 2,60| 0,81|  266|    8| 4,91| 6,21| 3,26| 0,59|   - |   - |
20200916| 152000|    0| 1003| 16,1| 94,2| 4,67| 6,11| 2,98| 0,59|  276|   11| 4,42| 6,01| 2,28| 0,61|  272|    9| 4,59| 6,16| 2,80| 0,58|   - |   - |
20200916| 153000|    0| 1003| 16,1| 94,1| 4,67| 6,57| 3,44| 0,58|  279|   11| 4,29| 5,69| 2,18| 0,59|  269|   10| 4,58| 6,53| 3,39| 0,58|   - |   - |
20200916| 154000|    0| 1003| 16,0| 93,9| 5,04| 6,25| 3,30| 0,54|  292|   11| 4,67| 5,92| 2,97| 0,56|  290|    9| 4,97| 6,21| 3,35| 0,55|   - |   - |
20200916| 155000|    0| 1002| 15,8| 94,0| 3,80| 4,96| 2,70| 0,48|  286|   17| 3,53| 5,13| 2,09| 0,49|  283|   10| 3,77| 4,96| 2,75| 0,49|   - |   - |
20200916| 160000|    0| 1002| 15,8| 94,0| 3,37| 4,73| 2,15| 0,54|  289|   11| 3,07| 4,44| 2,05| 0,47|  278|   10| 3,29| 4,50| 2,10| 0,53|   - |   - |
20200916| 161000|    0| 1002| 15,9| 93,9| 3,13| 4,18| 2,06| 0,48|  282|   14| 2,99| 4,03| 1,86| 0,45|  276|   13| 3,08| 4,27| 1,87| 0,49|   - |   - |
20200916| 162000|    0| 1002| 15,9| 93,9| 3,66| 4,54| 2,61| 0,40|  276|    9| 3,33| 4,58| 2,14| 0,46|  270|    7| 3,60| 4,50| 2,47| 0,40|   - |   - |
20200916| 163000|    0| 1002| 16,0| 93,9| 3,59| 4,45| 2,29| 0,45|  273|    8| 3,26| 4,44| 2,09| 0,42|  268|    8| 3,52| 4,32| 2,38| 0,45|   - |   - |
20200916| 164000|    0| 1002| 16,0| 93,9| 3,38| 4,54| 2,10| 0,54|  276|    9| 2,85| 4,21| 1,63| 0,53|  275|   11| 3,30| 4,22| 2,01| 0,51|   - |   - |
20200916| 165000|    0| 1002| 16,1| 93,7| 3,87| 5,23| 2,33| 0,62|  274|    8| 3,88| 5,09| 1,91| 0,61|  268|    9| 3,82| 5,15| 2,29| 0,60|   - |   - |
20200916| 170000|    0| 1002| 16,2| 93,6| 3,66| 4,91| 2,29| 0,57|  272|   10| 3,39| 4,67| 1,86| 0,59|  266|   11| 3,60| 4,78| 2,15| 0,57|   - |   - |
20200916| 171000|    0| 1002| 16,2| 93,6| 3,76| 4,87| 2,19| 0,38|  272|   11| 3,48| 4,49| 1,81| 0,50|  271|   11| 3,70| 4,82| 2,10| 0,39|   - |   - |
20200916| 172000|    0| 1002| 16,2| 93,0| 3,51| 4,91| 2,06| 0,56|  276|   12| 3,13| 4,44| 2,09| 0,49|  273|   13| 3,47| 4,82| 2,15| 0,55|   - |   - |
20200916| 173000|    0| 1002| 16,1| 93,0| 4,18| 4,96| 2,84| 0,35|  270|    6| 4,17| 5,04| 3,20| 0,37|  268|    5| 4,13| 4,96| 2,56| 0,36|   - |   - |
20200916| 174000|    0| 1002| 16,1| 92,7| 4,42| 5,33| 3,53| 0,34|  270|    6| 4,13| 5,18| 3,06| 0,45|  266|    6| 4,35| 5,10| 3,53| 0,32|   - |   - |
20200916| 175000|    0| 1002| 16,1| 92,3| 3,80| 5,05| 2,52| 0,46|  276|   10| 3,69| 4,90| 2,51| 0,49|  270|    7| 3,74| 4,96| 2,61| 0,46|   - |   - |
20200916| 180000|    0| 1002| 16,0| 91,9| 4,07| 5,28| 2,79| 0,50|  273|    7| 3,85| 5,27| 2,14| 0,57|  267|    7| 4,00| 5,19| 2,61| 0,50|   - |   - |
20200916| 181000|    0| 1002| 16,0| 91,6| 3,54| 4,91| 2,56| 0,38|  280|   10| 3,47| 5,00| 2,32| 0,56|  272|   10| 3,46| 4,96| 2,52| 0,39|   - |   - |
20200916| 182000|    0| 1002| 15,9| 91,2| 3,26| 4,59| 2,01| 0,47|  289|   13| 2,97| 4,63| 1,81| 0,56|  280|   11| 3,22| 4,59| 1,97| 0,46|   - |   - |
20200916| 183000|    0| 1003| 15,9| 91,3| 3,79| 4,82| 2,84| 0,41|  288|    8| 3,28| 4,49| 2,28| 0,48|  281|    8| 3,72| 4,55| 2,84| 0,42|   - |   - |
20200916| 184000|    0| 1003| 15,8| 91,1| 2,76| 4,08| 1,60| 0,49|  279|   12| 2,47| 3,52| 1,54| 0,43|  272|   11| 2,73| 3,99| 1,50| 0,50|   - |   - |
20200916| 185000|    0| 1003| 15,8| 91,2| 2,33| 3,48| 1,41| 0,46|  269|    9| 1,91| 2,88| 1,08| 0,28|  260|   14| 2,27| 3,35| 1,32| 0,45|   - |   - |
20200916| 190000|    0| 1002| 15,7| 91,3| 1,67| 2,75| 0,90| 0,34|  277|   15| 1,06| 2,14| 0,00| 0,36|  255|   21| 1,63| 2,61| 0,90| 0,32|   - |   - |
20200916| 191000|    0| 1003| 15,7| 91,4| 2,17| 2,75| 1,60| 0,23|  264|    6| 1,73| 2,41| 1,03| 0,30|  248|   19| 2,13| 2,66| 1,60| 0,23|   - |   - |
20200916| 192000|    0| 1003| 15,7| 91,6| 2,19| 2,75| 1,32| 0,31|  256|   10| 0,86| 1,68| 0,25| 0,29|  195|   27| 2,12| 2,70| 1,27| 0,30|   - |   - |
