Estacao 000569
Inicio 20200916000000
Fim 20200930235000
CH01 Dia do ino (de 10 minutos) de medicao [AAAAMMDD]
CH02 Horario do ino (de 10 minutos) de medicao [hhmmss]
CH03 C intervalo, com "0" indicando medicao sem erro
CH04 Pressao do ar [hPa]: media do intervalo
CH05 Temperatura do ar [C] : media do intervalo
CH06 Umidade relativa do ar [% rel]: media do intervalo
CH07 Anemometro superior (89m), velocidade do vento [m/s]: media do intervalo
CH08 Anemometro superior (89m), velocidade do vento [m/s]: maximo do intervalo
CH09 Anemometro superior (89m), velocidade do vento [m/s]:minimo do intervalo
CH10 Anemometro superior (89m), velocidade do vento [m/s]: desvio padrao do intervalo
CH11 Wind Vane superior (86m), direcao de vento []: media do intervalo
CH12 Wind Vane superior (86m), direcao de vento []: desvio padrao do intervalo
CH13 Anemometro 2 (60m), velocidade do vento [m/s]: media do intervalo
CH14 Anemometro 2 (60m), velocidade do vento [m/s]: maximo do intervalo
CH15 Anemometro 2 (60m), velocidade do vento [m/s]:minimo do intervalo
CH16 Anemometro 2 (60m), velocidade do vento [m/s]: desvio padrao do intervalo
CH17 Wind Vane 2 (30m), direcao de vento []: media do intervalo
CH18 Wind Vane 2 (30m), direcao de vento []: desvio padrao do intervalo
CH19 Anemometro 3 (87,5m), velocidade do vento [m/s]: media do intervalo
CH20 Anemometro 3 (87,5m), velocidade do vento [m/s]: maximo do intervalo
CH21 Anemometro 3 (87,5m), velocidade do vento [m/s]:minimo do intervalo
CH22 Anemometro 3 (87,5m), velocidade do vento [m/s]: desvio padrao do intervalo
CH23 Inexistente
CH24 Inexistente
CH01    |CH02   |CH03 |CH04 |CH05 |CH06 |CH07 |CH08 |CH09 |CH10 |CH11 |CH12 |CH13 |CH14 |CH15 |CH16 |CH17 |CH18 |CH19 |CH20 |CH21 |CH22 |CH23 |CH24 |
20200916| 045000|    0| 1006| 15,1| 94,4| 1,64| 2,85| 0,73| 0,45|  318|   22| 1,40| 2,26| 0,74| 0,32|  277|   19| 1,56| 2,66| 0,72| 0,42|   - |   - |
20200916| 050000|    0| 1006| 15,1| 94,5| 1,02| 1,47| 0,55| 0,22|  294|   33| 1,70| 2,35| 0,97| 0,38|  243|    8| 0,95| 1,46| 0,31| 0,27|   - |   - |
20200916| 051000|    0| 1006| 15,1| 94,7| 1,13| 1,56| 0,78| 0,15|  268|   18| 2,19| 2,86| 1,71| 0,31|  236|    7| 1,11| 1,60| 0,72| 0,18|   - |   - |
20200916| 052000|    0| 1006| 15,1| 94,7| 2,04| 3,04| 1,01| 0,41|  234|   10| 3,28| 3,78| 2,67| 0,23|  218|    6| 2,13| 3,07| 1,14| 0,41|   - |   - |
20200916| 053000|    0| 1006| 15,0| 94,9| 2,51| 3,08| 1,75| 0,23|  235|    8| 3,46| 3,96| 2,67| 0,29|  219|    4| 2,60| 3,12| 1,55| 0,27|   - |   - |
20200916| 054000|    0| 1006| 15,1| 95,0| 2,48| 3,31| 1,42| 0,45|  243|    4| 2,86| 3,32| 2,30| 0,21|  224|    3| 2,49| 3,30| 1,51| 0,44|   - |   - |
20200916| 055000|    0| 1006| 15,1| 95,0| 2,62| 3,54| 1,88| 0,38|  238|    7| 2,69| 3,41| 1,94| 0,32|  221|    8| 2,64| 3,58| 2,06| 0,36|   - |   - |
20200916| 060000|    0| 1006| 15,1| 95,0| 1,96| 2,35| 1,42| 0,20|  226|    6| 1,94| 2,35| 1,39| 0,20|  210|    4| 2,05| 2,38| 1,74| 0,13|   - |   - |
20200916| 061000|    0| 1006| 15,1| 95,1| 2,12| 2,67| 1,56| 0,24|  230|    4| 2,27| 3,22| 1,66| 0,38|  215|    3| 2,22| 2,80| 1,78| 0,28|   - |   - |
20200916| 062000|    0| 1006| 15,1| 95,1| 2,35| 2,85| 1,98| 0,17|  216|    3| 2,69| 3,32| 2,17| 0,32|  205|    4| 2,39| 2,89| 1,92| 0,19|   - |   - |
20200916| 063000|    0| 1007| 15,0| 95,1| 2,11| 2,67| 1,56| 0,27|  220|    3| 1,81| 2,40| 1,48| 0,18|  200|    6| 2,34| 2,84| 1,97| 0,20|   - |   - |
20200916| 064000|    0| 1007| 15,0| 95,2| 2,19| 2,81| 1,52| 0,29|  220|    3| 1,66| 1,94| 1,16| 0,15|  196|    6| 2,37| 2,75| 1,83| 0,22|   - |   - |
20200916| 065000|    0| 1007| 15,0| 95,2| 1,98| 2,48| 1,38| 0,26|  221|    8| 1,40| 1,66| 1,20| 0,09|  188|    9| 2,08| 2,34| 1,69| 0,15|   - |   - |
20200916| 070000|    0| 1007| 15,0| 95,3| 2,62| 3,04| 2,21| 0,23|  207|    2| 1,91| 2,35| 1,48| 0,24|  182|    5| 2,63| 3,03| 2,20| 0,22|   - |   - |
20200916| 071000|    0| 1007| 15,0| 95,3| 2,20| 2,99| 1,61| 0,40|  213|    2| 1,47| 2,12| 0,56| 0,41|  178|   11| 2,18| 2,89| 1,65| 0,38|   - |   - |
20200916| 072000|    0| 1007| 15,0| 95,3| 2,23| 2,71| 1,70| 0,23|  216|    4| 1,00| 1,39| 0,47| 0,19|  201|   12| 2,17| 2,52| 1,83| 0,14|   - |   - |
20200916| 073000|    0| 1007| 15,1| 95,4| 1,74| 2,07| 1,29| 0,15|  226|    5| 0,88| 1,20| 0,60| 0,13|  185|   10| 1,82| 2,06| 1,60| 0,11|   - |   - |
20200916| 074000|    0| 1007| 15,1| 95,3| 1,29| 1,84| 0,83| 0,24|  220|    4| 0,79| 1,29| 0,47| 0,17|  140|   22| 1,39| 1,97| 1,00| 0,25|   - |   - |
20200916| 075000|    0| 1007| 15,2| 95,3| 0,75| 1,19| 0,41| 0,21|  261|   23| 1,10| 1,66| 0,56| 0,31|   90|   21| 0,69| 1,09| 0,31| 0,24|   - |   - |
20200916| 080000|    0| 1007| 15,2| 95,2| 0,77| 0,96| 0,60| 0,08|  300|    0| 1,78| 2,17| 1,39| 0,18|   65|    7| 0,73| 0,86| 0,54| 0,07|   - |   - |
20200916| 081000|    0| 1007| 15,3| 95,2| 1,04| 1,33| 0,69| 0,17|   28|   36| 2,00| 2,44| 1,29| 0,24|   74|    8| 1,02| 1,32| 0,72| 0,17|   - |   - |
20200916| 082000|    0| 1007| 15,4| 95,2| 0,45| 0,78| 0,27| 0,13|   55|    0| 1,53| 1,94| 1,25| 0,14|   84|    5| 0,44| 0,77| 0,00| 0,15|   - |   - |
20200916| 083000|    0| 1007| 15,5| 95,0| 1,43| 1,98| 0,64| 0,34|   41|    8| 2,18| 2,95| 1,66| 0,26|   71|    9| 1,39| 1,97| 0,63| 0,34|   - |   - |
20200916| 084000|    0| 1007| 15,5| 94,9| 2,32| 2,90| 1,88| 0,19|   38|    2| 2,89| 3,50| 2,12| 0,28|   63|    3| 2,28| 2,80| 1,88| 0,17|   - |   - |
20200916| 085000|    0| 1007| 15,5| 95,1| 2,78| 3,27| 2,39| 0,25|   38|    2| 2,59| 2,99| 1,89| 0,21|   63|    5| 2,70| 3,21| 2,34| 0,26|   - |   - |
20200916| 090000|    0| 1007| 15,6| 95,2| 3,59| 4,28| 3,04| 0,36|   34|    2| 2,69| 3,36| 1,94| 0,29|   56|    5| 3,57| 4,22| 3,03| 0,37|   - |   - |
20200916| 091000|    0| 1007| 15,8| 95,1| 3,54| 4,19| 3,13| 0,30|   35|    2| 2,37| 3,27| 1,52| 0,44|   60|    5| 3,51| 4,18| 3,12| 0,31|   - |   - |
20200916| 092000|    0| 1007| 15,8| 94,8| 2,09| 3,36| 1,15| 0,67|  356|   42| 1,03| 2,07| 0,33| 0,44|  351|   54| 2,03| 3,30| 1,05| 0,68|   - |   - |
20200916| 093000|    0| 1007| 15,8| 95,0| 1,73| 2,30| 1,15| 0,25|  252|   12| 1,58| 2,17| 0,93| 0,27|  234|   14| 1,72| 2,29| 1,18| 0,24|   - |   - |
20200916| 094000|    0| 1007| 15,8| 94,9| 0,99| 1,75| 0,37| 0,31|  228|   35| 1,41| 2,21| 0,74| 0,38|  197|   30| 0,97| 1,69| 0,40| 0,31|   - |   - |
20200916| 095000|    0| 1007| 15,9| 94,7| 0,86| 1,79| 0,00| 0,51|  219|   78| 0,98| 1,85| 0,33| 0,45|  140|   18| 0,84| 1,78| 0,00| 0,50|   - |   - |
20200916| 100000|    0| 1007| 16,1| 94,5| 0,81| 1,61| 0,41| 0,19|  309|   54| 0,70| 1,29| 0,28| 0,26|  187|   30| 0,79| 1,51| 0,40| 0,21|   - |   - |
20200916| 101000|    0| 1007| 16,2| 94,4| 0,84| 1,42| 0,41| 0,22|  237|   29| 0,77| 1,29| 0,28| 0,21|  150|   46| 0,81| 1,42| 0,36| 0,22|   - |   - |
20200916| 102000|    0| 1007| 16,3| 93,9| 0,90| 1,47| 0,27| 0,29|  206|   32| 0,99| 1,71| 0,42| 0,28|  140|   15| 0,87| 1,51| 0,26| 0,29|   - |   - |
20200916| 103000|    0| 1007| 16,2| 93,7| 0,83| 1,65| 0,32| 0,29|  205|   26| 1,32| 2,17| 0,47| 0,30|  170|   23| 0,86| 1,55| 0,31| 0,29|   - |   - |
20200916| 104000|    0| 1007| 16,3| 94,0| 1,10| 1,84| 0,46| 0,28|  232|   32| 1,52| 1,94| 0,70| 0,18|  156|   12| 1,08| 1,78| 0,49| 0,27|   - |   - |
20200916| 105000|    0| 1007| 16,2| 93,5| 2,63| 4,28| 0,69| 1,21|  215|   28| 2,44| 3,87| 1,11| 0,65|  183|   12| 2,61| 4,32| 0,68| 1,21|   - |   - |
20200916| 110000|    0| 1007| 15,7| 94,4| 2,96| 3,63| 2,02| 0,38|  206|    5| 2,63| 3,32| 1,80| 0,28|  183|    5| 2,98| 3,63| 2,15| 0,34|   - |   - |
20200916| 111000|    0| 1007| 15,5| 94,3| 2,61| 3,45| 1,65| 0,41|  219|    7| 2,00| 2,72| 1,34| 0,27|  191|    5| 2,60| 3,40| 1,69| 0,38|   - |   - |
20200916| 112000|    0| 1007| 15,4| 94,6| 2,00| 2,81| 1,19| 0,29|  226|   12| 1,76| 2,35| 1,16| 0,21|  186|    8| 1,99| 2,66| 1,28| 0,29|   - |   - |
20200916| 113000|    0| 1007| 15,6| 95,0| 2,04| 3,73| 1,10| 0,50|  246|   12| 1,63| 2,35| 0,93| 0,27|  183|   12| 2,02| 3,58| 1,05| 0,50|   - |   - |
20200916| 114000|    0| 1007| 15,9| 94,5| 1,43| 2,53| 0,78| 0,30|  230|   22| 1,89| 2,40| 1,20| 0,21|  167|   11| 1,43| 2,43| 0,68| 0,30|   - |   - |
20200916| 115000|    0| 1007| 15,7| 94,2| 1,95| 2,90| 1,24| 0,34|  219|   13| 1,83| 2,58| 1,34| 0,25|  186|    9| 1,97| 2,93| 1,28| 0,33|   - |   - |
20200916| 120000|    0| 1007| 15,4| 94,8| 2,57| 3,82| 1,61| 0,54|  229|   18| 2,01| 2,63| 1,25| 0,28|  208|   13| 2,53| 3,90| 1,37| 0,54|   - |   - |
20200916| 121000|    0| 1006| 15,7| 95,2| 3,22| 4,28| 2,25| 0,41|  247|    9| 2,69| 3,91| 1,20| 0,68|  242|   14| 3,16| 4,36| 1,88| 0,41|   - |   - |
20200916| 122000|    0| 1006| 15,9| 94,9| 2,89| 4,60| 0,92| 0,84|  248|   20| 1,89| 4,01| 0,28| 0,75|  221|   30| 2,90| 4,68| 1,05| 0,84|   - |   - |
20200916| 123000|    0| 1006| 15,9| 94,9| 3,25| 4,32| 1,52| 0,63|  263|   12| 2,56| 4,19| 0,70| 1,00|  244|   29| 3,18| 4,22| 1,46| 0,63|   - |   - |
20200916| 124000|    0| 1006| 15,9| 94,9| 3,68| 5,20| 2,30| 0,68|  260|    8| 3,22| 4,60| 1,98| 0,59|  264|   10| 3,64| 5,28| 2,11| 0,69|   - |   - |
20200916| 125000|    0| 1006| 16,0| 94,9| 3,84| 4,92| 2,25| 0,56|  265|   11| 3,57| 4,93| 2,12| 0,54|  271|   13| 3,78| 5,01| 2,43| 0,55|   - |   - |
20200916| 130000|    0| 1006| 16,1| 94,6| 4,18| 5,61| 2,39| 0,77|  260|   11| 3,71| 5,48| 1,89| 0,83|  270|   11| 4,10| 5,51| 2,15| 0,79|   - |   - |
20200916| 131000|    0| 1006| 16,1| 94,7| 4,91| 6,03| 3,45| 0,49|  254|    7| 4,41| 5,57| 2,99| 0,48|  261|    7| 4,88| 5,88| 3,63| 0,48|   - |   - |
20200916| 132000|    0| 1006| 16,2| 94,6| 4,82| 5,89| 3,31| 0,50|  253|    7| 4,33| 6,17| 2,72| 0,75|  260|   10| 4,77| 5,74| 3,21| 0,47|   - |   - |
20200916| 133000|    0| 1006| 16,2| 94,2| 4,65| 6,12| 1,93| 0,96|  240|   18| 4,18| 5,89| 1,80| 0,97|  238|   30| 4,60| 6,30| 1,69| 0,98|   - |   - |
20200916| 134000|    0| 1005| 15,7| 94,0| 4,10| 5,15| 3,04| 0,41|  198|    7| 3,41| 4,88| 2,03| 0,56|  187|    8| 4,11| 5,15| 3,03| 0,40|   - |   - |
20200916| 135000|    0| 1005| 15,7| 94,2| 3,78| 5,38| 2,62| 0,44|  210|    8| 3,67| 5,11| 2,30| 0,60|  192|    9| 3,80| 5,15| 2,66| 0,38|   - |   - |
20200916| 140000|    0| 1005| 15,6| 93,8| 3,82| 5,01| 2,71| 0,47|  212|    7| 3,45| 4,74| 1,94| 0,47|  190|    7| 3,85| 5,01| 2,75| 0,47|   - |   - |
20200916| 141000|    0| 1005| 15,6| 93,8| 3,60| 4,88| 1,93| 0,51|  212|   10| 3,16| 4,47| 2,03| 0,51|  187|    9| 3,62| 4,73| 1,92| 0,47|   - |   - |
20200916| 142000|    0| 1005| 15,6| 93,7| 3,18| 5,66| 1,47| 0,71|  214|   14| 2,93| 4,70| 1,75| 0,56|  181|   10| 3,23| 5,51| 1,74| 0,75|   - |   - |
20200916| 143000|    0| 1005| 15,6| 93,6| 3,23| 4,19| 2,39| 0,38|  211|    7| 2,80| 3,68| 1,48| 0,46|  187|    9| 3,22| 4,22| 2,24| 0,38|   - |   - |
20200916| 144000|    0| 1005| 15,5| 93,6| 3,12| 4,32| 2,02| 0,33|  212|    9| 2,47| 3,82| 1,52| 0,43|  195|    8| 3,12| 4,09| 2,01| 0,34|   - |   - |
20200916| 145000|    0| 1005| 15,4| 94,0| 2,63| 5,98| 1,33| 0,98|  240|   17| 1,83| 4,42| 0,93| 0,55|  220|   22| 2,64| 5,51| 1,42| 0,89|   - |   - |
20200916| 150000|    0| 1005| 15,6| 93,8| 4,94| 6,30| 2,62| 0,71|  270|    8| 4,62| 6,07| 2,53| 0,76|  271|   10| 4,84| 6,16| 2,47| 0,76|   - |   - |
20200916| 151000|    0| 1005| 15,7| 93,7| 4,03| 5,84| 2,53| 0,68|  273|   10| 3,92| 5,25| 2,49| 0,53|  277|    9| 3,93| 5,38| 2,38| 0,66|   - |   - |
20200916| 152000|    0| 1006| 15,7| 93,7| 4,59| 5,70| 2,76| 0,56|  270|    7| 3,91| 5,25| 2,40| 0,56|  276|   10| 4,49| 5,70| 2,84| 0,57|   - |   - |
20200916| 153000|    0| 1006| 15,6| 93,6| 4,15| 5,52| 2,71| 0,63|  278|    9| 4,18| 5,89| 2,63| 0,64|  284|   11| 4,08| 5,65| 2,75| 0,64|   - |   - |
20200916| 154000|    0| 1006| 15,5| 93,6| 4,66| 6,03| 2,85| 0,67|  282|    8| 4,40| 5,89| 2,67| 0,67|  289|    8| 4,63| 6,16| 2,84| 0,65|   - |   - |
20200916| 155000|    0| 1006| 15,5| 93,6| 3,79| 5,38| 2,39| 0,70|  283|    8| 3,44| 5,25| 1,89| 0,78|  287|   10| 3,72| 5,47| 2,29| 0,69|   - |   - |
20200916| 160000|    0| 1005| 15,5| 93,6| 3,28| 4,14| 2,16| 0,42|  283|    8| 2,75| 4,14| 1,75| 0,43|  284|   12| 3,20| 4,09| 2,15| 0,42|   - |   - |
20200916| 161000|    0| 1005| 15,6| 93,5| 3,38| 4,46| 2,53| 0,41|  285|    9| 3,12| 4,28| 2,12| 0,43|  294|    8| 3,30| 4,50| 2,43| 0,41|   - |   - |
20200916| 162000|    0| 1005| 15,6| 93,5| 2,76| 3,73| 1,79| 0,45|  278|   11| 2,62| 3,50| 1,66| 0,36|  284|   14| 2,73| 3,67| 1,74| 0,45|   - |   - |
20200916| 163000|    0| 1005| 15,8| 93,5| 2,66| 3,73| 1,70| 0,46|  276|   13| 2,97| 4,14| 1,66| 0,57|  287|   13| 2,63| 3,95| 1,51| 0,47|   - |   - |
20200916| 164000|    0| 1005| 15,8| 93,2| 2,74| 4,51| 1,65| 0,48|  276|   12| 2,61| 3,82| 1,62| 0,47|  283|   13| 2,66| 4,22| 1,60| 0,45|   - |   - |
20200916| 165000|    0| 1005| 15,9| 93,0| 3,17| 4,55| 1,84| 0,59|  276|   10| 2,99| 5,11| 1,43| 0,76|  284|   11| 3,12| 4,36| 1,78| 0,56|   - |   - |
20200916| 170000|    0| 1005| 15,9| 93,0| 3,31| 4,83| 2,21| 0,47|  277|   10| 3,33| 4,65| 2,07| 0,47|  287|   11| 3,25| 4,64| 2,20| 0,45|   - |   - |
20200916| 171000|    0| 1005| 15,9| 93,0| 3,51| 4,69| 2,44| 0,46|  265|   11| 3,01| 4,56| 1,85| 0,54|  270|   10| 3,44| 4,91| 2,34| 0,47|   - |   - |
20200916| 172000|    0| 1005| 15,9| 92,6| 3,14| 4,28| 1,65| 0,55|  269|   12| 2,60| 4,33| 0,97| 0,90|  273|   15| 3,05| 4,22| 1,65| 0,56|   - |   - |
20200916| 173000|    0| 1005| 15,9| 92,5| 3,44| 5,01| 1,75| 0,72|  265|   11| 3,45| 5,48| 1,85| 0,76|  269|   11| 3,35| 5,15| 1,74| 0,71|   - |   - |
20200916| 174000|    0| 1005| 15,8| 92,4| 3,24| 4,65| 1,75| 0,53|  273|    9| 3,21| 4,56| 2,07| 0,48|  283|   10| 3,19| 4,64| 1,65| 0,53|   - |   - |
20200916| 175000|    0| 1005| 15,8| 92,1| 3,20| 4,46| 1,61| 0,56|  269|   13| 2,81| 3,82| 1,85| 0,40|  274|   12| 3,15| 4,36| 2,06| 0,54|   - |   - |
20200916| 180000|    0| 1005| 15,7| 91,8| 3,20| 4,28| 1,79| 0,49|  263|    8| 2,67| 3,55| 1,75| 0,38|  266|   12| 3,10| 4,18| 1,69| 0,50|   - |   - |
20200916| 181000|    0| 1005| 15,6| 91,6| 3,07| 4,23| 1,70| 0,55|  267|   11| 2,59| 3,64| 1,34| 0,43|  268|   16| 3,01| 4,18| 1,55| 0,55|   - |   - |
20200916| 182000|    0| 1005| 15,5| 91,5| 2,31| 3,22| 1,15| 0,43|  270|   13| 2,00| 3,50| 0,60| 0,55|  249|   40| 2,26| 3,26| 1,23| 0,41|   - |   - |
20200916| 183000|    0| 1006| 15,5| 91,5| 2,47| 3,63| 1,10| 0,55|  296|   15| 0,91| 2,21| 0,00| 0,45|  121|   65| 2,36| 3,53| 1,00| 0,54|   - |   - |
20200916| 184000|    0| 1006| 15,3| 91,5| 2,50| 3,13| 1,93| 0,26|  287|    8| 1,07| 2,03| 0,00| 0,43|  284|   48| 2,43| 3,07| 1,83| 0,26|   - |   - |
20200916| 185000|    0| 1006| 15,3| 91,6| 1,88| 3,08| 1,24| 0,32|  287|    8| 1,27| 2,35| 0,79| 0,32|  285|   15| 1,82| 2,98| 1,18| 0,32|   - |   - |
20200916| 190000|    0| 1006| 15,2| 91,6| 1,41| 2,25| 0,92| 0,25|  280|   10| 0,74| 1,48| 0,00| 0,34|  283|   50| 1,37| 2,34| 0,86| 0,25|   - |   - |
20200916| 191000|    0| 1006| 15,2| 91,7| 1,51| 2,16| 0,83| 0,30|  278|   11| 0,75| 1,25| 0,00| 0,25|  128|   23| 1,44| 2,06| 0,72| 0,31|   - |   - |
20200916| 192000|    0| 1006| 15,2| 91,8| 1,51| 2,62| 0,00| 0,65|  283|   17| 0,31| 0,74| 0,00| 0,23|  123|   20| 1,43| 2,43| 0,31| 0,63|   - |   - |
