Estacao 000570
Inicio 20200916000000
Fim 20200930235000
CH01 Dia do ino (de 10 minutos) de medicao [AAAAMMDD]
CH02 Horario do ino (de 10 minutos) de medicao [hhmmss]
CH03 C intervalo, com "0" indicando medicao sem erro
CH04 Pressao do ar [hPa]: media do intervalo
CH05 Temperatura do ar [C] : media do intervalo
CH06 Umidade relativa do ar [% rel]: media do intervalo
CH07 Anemometro superior (89m), velocidade do vento [m/s]: media do intervalo
CH08 Anemometro superior (89m), velocidade do vento [m/s]: maximo do intervalo
CH09 Anemometro superior (89m), velocidade do vento [m/s]:minimo do intervalo
CH10 Anemometro superior (89m), velocidade do vento [m/s]: desvio padrao do intervalo
CH11 Wind Vane superior (86m), direcao de vento []: media do intervalo
CH12 Wind Vane superior (86m), direcao de vento []: desvio padrao do intervalo
CH13 Anemometro 2 (60m), velocidade do vento [m/s]: media do intervalo
CH14 Anemometro 2 (60m), velocidade do vento [m/s]: maximo do intervalo
CH15 Anemometro 2 (60m), velocidade do vento [m/s]:minimo do intervalo
CH16 Anemometro 2 (60m), velocidade do vento [m/s]: desvio padrao do intervalo
CH17 Wind Vane 2 (30m), direcao de vento []: media do intervalo
CH18 Wind Vane 2 (30m), direcao de vento []: desvio padrao do intervalo
CH19 Anemometro 3 (87,5m), velocidade do vento [m/s]: media do intervalo
CH20 Anemometro 3 (87,5m), velocidade do vento [m/s]: maximo do intervalo
CH21 Anemometro 3 (87,5m), velocidade do vento [m/s]:minimo do intervalo
CH22 Anemometro 3 (87,5m), velocidade do vento [m/s]: desvio padrao do intervalo
CH23 Inexistente
CH24 Inexistente
CH01    |CH02   |CH03 |CH04 |CH05 |CH06 |CH07 |CH08 |CH09 |CH10 |CH11 |CH12 |CH13 |CH14 |CH15 |CH16 |CH17 |CH18 |CH19 |CH20 |CH21 |CH22 |CH23 |CH24 |
20200916| 023000|    0| 1004| 15,0| 93,6|19,31|20,32|17,24| 0,50|   53|    4|14,99|18,19|10,59| 1,54|   55|    7|19,26|20,25|16,93| 0,50|   - |   - |
20200916| 024000|    0| 1006| 15,0| 93,6|15,26|19,17| 9,84| 2,07|   51|    3|11,39|15,98| 6,30| 1,91|   54|    7|15,18|19,24|10,03| 2,07|   - |   - |
20200916| 025000|    0| 1007| 14,9| 93,8|10,54|13,52| 7,50| 1,13|   55|    6| 7,83|10,45| 4,92| 1,04|   62|    9|10,46|13,21| 7,68| 1,09|   - |   - |
20200916| 030000|    0| 1007| 14,9| 94,0| 9,59|12,69| 7,13| 0,93|   59|    7| 7,46| 9,72| 4,69| 0,87|   67|    9| 9,53|12,61| 7,22| 0,92|   - |   - |
20200916| 031000|    0| 1007| 14,9| 94,2| 9,02|11,41| 6,76| 0,84|   47|    5| 6,40| 8,93| 4,28| 0,79|   48|    8| 8,94|11,36| 6,66| 0,82|   - |   - |
20200916| 032000|    0| 1007| 14,9| 94,4| 7,71|10,67| 4,46| 1,05|   42|    6| 5,55| 7,92| 3,68| 0,85|   48|    8| 7,67|10,58| 4,46| 1,03|   - |   - |
20200916| 033000|    0| 1007| 14,9| 94,7| 6,55| 8,42| 4,92| 0,64|   40|    7| 4,70| 6,81| 2,80| 0,77|   48|    7| 6,48| 8,46| 5,15| 0,60|   - |   - |
20200916| 034000|    0| 1007| 15,0| 94,9| 5,46| 7,68| 3,86| 0,76|   30|    5| 3,36| 5,29| 2,11| 0,64|   40|    8| 5,39| 7,49| 3,81| 0,75|   - |   - |
20200916| 035000|    0| 1007| 15,1| 95,1| 5,92| 8,74| 4,19| 0,67|   39|    6| 3,77| 5,11| 2,62| 0,49|   43|    9| 5,87| 8,37| 4,13| 0,67|   - |   - |
20200916| 040000|    0| 1007| 15,2| 95,2| 4,92| 6,30| 3,63| 0,53|   27|   10| 3,40| 4,55| 2,30| 0,43|   27|   15| 4,85| 6,30| 3,53| 0,52|   - |   - |
20200916| 041000|    0| 1007| 15,2| 95,3| 4,11| 5,84| 3,08| 0,54|   13|    7| 2,30| 3,45| 1,14| 0,52|    3|   12| 4,03| 5,65| 2,89| 0,55|   - |   - |
20200916| 042000|    0| 1007| 15,2| 95,5| 2,77| 3,63| 2,16| 0,29|  358|    6| 1,12| 1,74| 0,50| 0,24|  330|   14| 2,67| 3,72| 2,11| 0,28|   - |   - |
20200916| 043000|    0| 1007| 15,2| 95,6| 3,01| 3,91| 2,30| 0,31|  346|    9| 1,46| 2,02| 0,96| 0,25|  323|   14| 2,91| 3,81| 2,25| 0,33|   - |   - |
20200916| 044000|    0| 1007| 15,2| 95,8| 2,21| 3,36| 1,52| 0,36|  322|   13| 1,32| 1,88| 0,59| 0,24|  266|   22| 2,11| 3,21| 1,51| 0,36|   - |   - |
20200916| 045000|    0| 1007| 15,3| 95,9| 1,62| 2,72| 0,83| 0,35|  306|   21| 1,34| 1,74| 0,73| 0,15|  233|   14| 1,55| 2,84| 0,77| 0,33|   - |   - |
20200916| 050000|    0| 1007| 15,3| 95,9| 1,52| 2,53| 0,79| 0,40|  275|   29| 2,33| 2,94| 1,19| 0,40|  213|    6| 1,48| 2,52| 0,82| 0,39|   - |   - |
20200916| 051000|    0| 1007| 15,3| 96,0| 1,54| 2,58| 0,60| 0,38|  239|   22| 2,75| 3,49| 1,93| 0,36|  210|    5| 1,51| 2,48| 0,50| 0,38|   - |   - |
20200916| 052000|    0| 1007| 15,2| 96,1| 2,35| 2,95| 1,57| 0,29|  217|    7| 3,73| 4,05| 3,26| 0,13|  203|    3| 2,36| 2,94| 1,46| 0,27|   - |   - |
20200916| 053000|    0| 1008| 15,2| 96,2| 2,39| 2,90| 1,84| 0,21|  232|    5| 3,06| 3,77| 2,20| 0,31|  211|    4| 2,37| 2,80| 1,92| 0,21|   - |   - |
20200916| 054000|    0| 1008| 15,2| 96,3| 2,68| 3,45| 1,93| 0,45|  220|    3| 3,54| 4,23| 2,94| 0,29|  203|    3| 2,67| 3,44| 1,83| 0,45|   - |   - |
20200916| 055000|    0| 1008| 15,2| 96,4| 2,84| 3,40| 2,07| 0,35|  216|    3| 3,20| 3,91| 2,43| 0,38|  201|    5| 2,84| 3,44| 2,11| 0,34|   - |   - |
20200916| 060000|    0| 1008| 15,2| 96,5| 1,84| 2,44| 1,34| 0,21|  208|    4| 2,20| 2,85| 1,70| 0,20|  185|    5| 1,95| 2,52| 1,56| 0,22|   - |   - |
20200916| 061000|    0| 1008| 15,2| 96,6| 2,27| 2,76| 1,66| 0,20|  205|    2| 2,45| 3,03| 1,97| 0,25|  190|    2| 2,52| 2,84| 1,97| 0,18|   - |   - |
20200916| 062000|    0| 1008| 15,2| 96,7| 1,96| 2,53| 1,43| 0,24|  206|    5| 2,10| 2,53| 1,70| 0,14|  190|    4| 2,09| 2,84| 1,56| 0,23|   - |   - |
20200916| 063000|    0| 1008| 15,2| 96,7| 2,26| 3,08| 1,52| 0,27|  203|    6| 2,19| 2,71| 1,79| 0,19|  188|    4| 2,42| 3,03| 1,79| 0,25|   - |   - |
20200916| 064000|    0| 1008| 15,2| 96,7| 2,19| 2,67| 1,61| 0,18|  205|    4| 1,90| 2,62| 1,47| 0,22|  192|    4| 2,34| 2,80| 1,74| 0,19|   - |   - |
20200916| 065000|    0| 1008| 15,2| 96,8| 1,60| 2,44| 0,88| 0,38|  201|    8| 1,74| 2,16| 1,28| 0,20|  177|   11| 1,66| 2,61| 1,00| 0,41|   - |   - |
20200916| 070000|    0| 1008| 15,2| 96,7| 2,20| 3,04| 1,20| 0,54|  188|    7| 1,58| 1,88| 1,28| 0,11|  166|   16| 2,21| 2,98| 1,28| 0,52|   - |   - |
20200916| 071000|    0| 1008| 15,1| 96,8| 2,58| 2,99| 2,12| 0,25|  191|    3| 1,64| 1,84| 1,47| 0,06|  175|    8| 2,57| 2,94| 2,20| 0,23|   - |   - |
20200916| 072000|    0| 1008| 15,2| 96,8| 2,65| 3,22| 2,12| 0,26|  205|    3| 1,76| 1,97| 1,51| 0,09|  190|    6| 2,85| 3,17| 2,43| 0,15|   - |   - |
20200916| 073000|    0| 1008| 15,2| 96,8| 2,29| 2,76| 1,80| 0,21|  203|    3| 1,65| 2,02| 1,05| 0,19|  179|    9| 2,60| 2,98| 1,74| 0,32|   - |   - |
20200916| 074000|    0| 1008| 15,3| 96,8| 1,37| 1,84| 0,79| 0,24|  185|    7| 1,18| 1,56| 0,78| 0,17|  122|   11| 1,36| 1,83| 0,86| 0,24|   - |   - |
20200916| 075000|    0| 1008| 15,4| 96,8| 0,44| 0,97| 0,00| 0,28|  200|   18| 1,26| 1,51| 1,01| 0,13|   84|   14| 0,46| 0,91| 0,00| 0,26|   - |   - |
20200916| 080000|    0| 1008| 15,5| 96,8| 0,12| 0,51| 0,00| 0,18|  330|   69| 1,59| 2,16| 1,01| 0,19|   62|    7| 0,13| 0,45| 0,00| 0,17|   - |   - |
20200916| 081000|    0| 1008| 15,6| 96,4| 1,13| 1,52| 0,51| 0,24|   39|   15| 2,22| 2,76| 1,60| 0,28|   61|    7| 1,10| 1,51| 0,40| 0,26|   - |   - |
20200916| 082000|    0| 1008| 15,6| 96,5| 1,49| 1,70| 1,06| 0,14|   55|    5| 2,28| 2,62| 1,84| 0,14|   73|    5| 1,46| 1,65| 1,00| 0,14|   - |   - |
20200916| 083000|    0| 1008| 15,6| 96,5| 1,50| 1,89| 1,20| 0,18|   48|    6| 1,90| 2,43| 1,37| 0,25|   73|    6| 1,45| 1,83| 1,19| 0,17|   - |   - |
20200916| 084000|    0| 1008| 15,7| 96,4| 1,57| 2,30| 1,20| 0,30|   49|    5| 1,61| 2,20| 1,14| 0,23|   74|    9| 1,53| 2,25| 1,19| 0,29|   - |   - |
20200916| 085000|    0| 1007| 15,8| 96,3| 2,88| 3,27| 2,21| 0,24|   35|    2| 2,35| 2,80| 1,70| 0,22|   54|    5| 2,82| 3,17| 2,15| 0,25|   - |   - |
20200916| 090000|    0| 1007| 15,8| 96,3| 2,78| 3,13| 2,49| 0,16|   33|    3| 1,79| 2,43| 1,24| 0,27|   51|    6| 2,72| 3,07| 2,43| 0,16|   - |   - |
20200916| 091000|    0| 1008| 15,8| 96,3| 3,18| 3,73| 2,44| 0,24|   34|    5| 2,33| 3,03| 1,74| 0,29|   46|    9| 3,10| 3,67| 2,25| 0,24|   - |   - |
20200916| 092000|    0| 1008| 15,8| 96,3| 1,88| 3,68| 0,65| 0,66|   16|   15| 1,29| 2,39| 0,27| 0,60|   15|   19| 1,85| 3,67| 0,73| 0,66|   - |   - |
20200916| 093000|    0| 1008| 15,9| 96,2| 1,07| 1,52| 0,56| 0,24|  266|   33| 0,79| 1,33| 0,32| 0,27|  254|   30| 1,02| 1,46| 0,50| 0,24|   - |   - |
20200916| 094000|    0| 1008| 16,0| 96,1| 0,95| 1,38| 0,56| 0,15|  229|   21| 0,84| 1,19| 0,50| 0,16|  220|   17| 0,90| 1,33| 0,59| 0,13|   - |   - |
20200916| 095000|    0| 1008| 16,1| 96,0| 0,80| 1,29| 0,00| 0,27|  188|   31| 0,88| 1,74| 0,00| 0,35|  184|   27| 0,79| 1,23| 0,00| 0,27|   - |   - |
20200916| 100000|    0| 1007| 16,2| 95,8| 1,14| 1,75| 0,00| 0,25|  206|   16| 1,14| 2,02| 0,59| 0,27|  198|   15| 1,11| 1,65| 0,27| 0,25|   - |   - |
20200916| 101000|    0| 1007| 16,4| 95,8| 0,65| 1,52| 0,00| 0,35|  180|   49| 0,78| 1,47| 0,00| 0,28|  173|   36| 0,64| 1,42| 0,00| 0,31|   - |   - |
20200916| 102000|    0| 1007| 16,6| 95,3| 1,62| 2,90| 0,56| 0,55|  270|   18| 1,64| 2,80| 0,82| 0,39|  250|   28| 1,58| 2,89| 0,54| 0,52|   - |   - |
20200916| 103000|    0| 1007| 16,7| 95,2| 1,93| 2,99| 1,20| 0,28|  258|   14| 2,20| 3,26| 1,24| 0,38|  263|   14| 1,87| 2,75| 1,05| 0,27|   - |   - |
20200916| 104000|    0| 1007| 16,7| 95,2| 2,44| 3,22| 1,52| 0,34|  258|   10| 2,39| 3,17| 1,37| 0,35|  254|   12| 2,36| 3,07| 1,37| 0,34|   - |   - |
20200916| 105000|    0| 1007| 16,7| 94,9| 2,51| 3,31| 1,84| 0,32|  248|   10| 2,30| 3,17| 1,74| 0,26|  248|   10| 2,47| 3,49| 1,74| 0,34|   - |   - |
20200916| 110000|    0| 1007| 16,7| 94,9| 2,93| 4,32| 2,12| 0,40|  248|    8| 2,82| 3,82| 1,88| 0,41|  252|   11| 2,87| 4,04| 2,11| 0,38|   - |   - |
20200916| 111000|    0| 1007| 16,5| 94,7| 3,94| 4,83| 3,13| 0,29|  249|    5| 3,77| 4,64| 3,08| 0,23|  255|    5| 3,88| 4,82| 3,12| 0,30|   - |   - |
20200916| 112000|    0| 1008| 16,4| 94,8| 3,54| 4,32| 2,58| 0,32|  252|    9| 3,46| 4,00| 2,25| 0,29|  256|    8| 3,45| 4,32| 2,48| 0,32|   - |   - |
20200916| 113000|    0| 1008| 16,4| 94,7| 2,86| 3,59| 1,84| 0,36|  257|    8| 2,67| 3,59| 1,42| 0,44|  259|   11| 2,80| 3,86| 1,79| 0,36|   - |   - |
20200916| 114000|    0| 1007| 16,4| 94,4| 3,28| 4,05| 2,62| 0,27|  242|    7| 3,23| 4,23| 2,11| 0,37|  244|    9| 3,24| 4,04| 2,61| 0,26|   - |   - |
20200916| 115000|    0| 1007| 16,3| 94,6| 3,26| 4,42| 2,26| 0,43|  231|    8| 3,13| 4,37| 1,93| 0,40|  225|   10| 3,24| 4,36| 2,11| 0,41|   - |   - |
20200916| 120000|    0| 1007| 16,2| 94,7| 3,75| 5,29| 1,89| 0,47|  233|    9| 3,88| 5,06| 2,48| 0,41|  236|    7| 3,74| 5,19| 1,74| 0,44|   - |   - |
20200916| 121000|    0| 1007| 16,2| 94,6| 2,99| 4,74| 1,11| 0,95|  229|   16| 3,18| 4,64| 0,87| 0,73|  228|   13| 2,98| 4,78| 0,63| 0,94|   - |   - |
20200916| 122000|    0| 1007| 16,2| 94,6| 3,42| 5,01| 0,83| 0,86|  232|   13| 3,94| 4,83| 2,25| 0,36|  230|    8| 3,42| 5,01| 0,86| 0,84|   - |   - |
20200916| 123000|    0| 1007| 16,1| 94,8| 4,00| 4,83| 3,18| 0,31|  241|    5| 3,87| 4,83| 2,30| 0,47|  246|    6| 3,93| 4,64| 3,03| 0,30|   - |   - |
20200916| 124000|    0| 1007| 16,1| 94,8| 4,68| 5,70| 3,73| 0,41|  238|    6| 4,40| 5,47| 3,22| 0,41|  240|    8| 4,63| 5,70| 3,63| 0,41|   - |   - |
20200916| 125000|    0| 1007| 16,2| 94,7| 4,83| 6,35| 3,86| 0,48|  240|    7| 4,56| 5,80| 2,89| 0,51|  244|   10| 4,77| 6,25| 3,44| 0,48|   - |   - |
20200916| 130000|    0| 1007| 16,2| 94,6| 4,57| 6,02| 3,08| 0,65|  235|    6| 4,45| 6,12| 2,94| 0,57|  237|    6| 4,53| 5,93| 2,94| 0,65|   - |   - |
20200916| 131000|    0| 1006| 16,2| 94,4| 5,11| 6,02| 4,14| 0,32|  237|    6| 4,97| 6,12| 3,59| 0,44|  239|    7| 5,04| 5,97| 3,63| 0,34|   - |   - |
20200916| 132000|    0| 1006| 16,2| 94,4| 5,24| 6,67| 3,77| 0,45|  239|    5| 5,05| 6,58| 3,72| 0,51|  239|    6| 5,18| 6,62| 3,58| 0,47|   - |   - |
20200916| 133000|    0| 1006| 16,4| 93,7| 5,51| 7,54| 4,32| 0,51|  236|    6| 5,28| 7,13| 3,59| 0,64|  240|    6| 5,45| 7,40| 4,09| 0,50|   - |   - |
20200916| 134000|    0| 1006| 16,5| 93,6| 4,85| 6,62| 2,72| 0,65|  232|   10| 4,89| 6,86| 2,62| 0,85|  233|   10| 4,83| 6,99| 2,80| 0,62|   - |   - |
20200916| 135000|    0| 1006| 16,5| 92,8| 5,17| 6,85| 2,62| 0,91|  228|   12| 5,43| 7,18| 2,57| 0,80|  233|    8| 5,20| 6,76| 2,66| 0,88|   - |   - |
20200916| 140000|    0| 1006| 16,4| 92,5| 4,67| 7,36| 1,47| 1,34|  229|   12| 4,95| 7,09| 1,84| 1,11|  232|   11| 4,71| 7,54| 1,97| 1,25|   - |   - |
20200916| 141000|    0| 1006| 16,2| 92,5| 5,37| 6,58| 2,72| 0,75|  232|    8| 5,42| 6,72| 3,68| 0,56|  236|    7| 5,36| 6,53| 2,94| 0,69|   - |   - |
20200916| 142000|    0| 1006| 16,2| 92,4| 5,00| 6,62| 1,98| 0,77|  229|    9| 5,40| 6,72| 3,95| 0,54|  233|    6| 5,02| 6,48| 2,20| 0,74|   - |   - |
20200916| 143000|    0| 1006| 16,1| 92,3| 6,03| 7,13| 3,59| 0,62|  236|    6| 5,67| 6,95| 4,41| 0,52|  241|    6| 5,97| 7,03| 3,35| 0,61|   - |   - |
20200916| 144000|    0| 1006| 16,0| 92,5| 5,71| 6,76| 4,19| 0,54|  241|    7| 5,52| 6,72| 3,17| 0,65|  241|    7| 5,62| 6,85| 3,95| 0,57|   - |   - |
20200916| 145000|    0| 1006| 16,0| 92,4| 5,90| 6,94| 4,28| 0,53|  248|    5| 5,75| 6,81| 3,82| 0,61|  248|    6| 5,83| 6,85| 4,23| 0,56|   - |   - |
20200916| 150000|    0| 1006| 16,0| 92,5| 5,59| 6,67| 4,23| 0,39|  250|    6| 5,51| 6,53| 4,41| 0,42|  246|    7| 5,50| 6,62| 4,27| 0,39|   - |   - |
20200916| 151000|    0| 1006| 15,9| 92,5| 5,90| 7,08| 4,97| 0,41|  255|    4| 5,63| 6,76| 3,77| 0,51|  259|    4| 5,83| 6,99| 4,87| 0,41|   - |   - |
20200916| 152000|    0| 1007| 15,8| 92,6| 5,72| 6,76| 3,96| 0,44|  259|    5| 5,58| 7,09| 3,86| 0,64|  262|    6| 5,63| 6,66| 3,90| 0,47|   - |   - |
20200916| 153000|    0| 1007| 15,7| 92,7| 5,72| 7,82| 4,09| 0,63|  259|    6| 5,32| 6,81| 3,26| 0,63|  261|    7| 5,62| 7,31| 4,09| 0,61|   - |   - |
20200916| 154000|    0| 1007| 15,6| 92,8| 5,20| 6,53| 3,68| 0,51|  263|    5| 4,82| 5,84| 3,36| 0,57|  265|    6| 5,09| 6,30| 3,99| 0,50|   - |   - |
20200916| 155000|    0| 1007| 15,6| 92,9| 4,29| 5,56| 3,63| 0,34|  261|    5| 4,01| 4,83| 2,99| 0,34|  261|    5| 4,21| 5,42| 3,58| 0,33|   - |   - |
20200916| 160000|    0| 1007| 15,6| 93,2| 3,66| 4,46| 2,90| 0,32|  257|    7| 3,57| 4,46| 2,57| 0,38|  257|    7| 3,61| 4,41| 2,75| 0,33|   - |   - |
20200916| 161000|    0| 1006| 15,7| 93,1| 3,54| 5,06| 2,49| 0,39|  245|    7| 3,65| 4,46| 2,66| 0,34|  244|    7| 3,50| 5,28| 2,29| 0,41|   - |   - |
20200916| 162000|    0| 1006| 15,7| 93,3| 3,91| 4,74| 3,27| 0,25|  247|    4| 3,99| 4,74| 2,80| 0,32|  253|    4| 3,86| 4,73| 3,21| 0,24|   - |   - |
20200916| 163000|    0| 1006| 15,8| 93,3| 4,08| 5,15| 3,31| 0,40|  252|    6| 3,94| 5,15| 2,94| 0,37|  253|    8| 4,02| 5,05| 3,26| 0,39|   - |   - |
20200916| 164000|    0| 1006| 15,9| 93,2| 4,37| 4,92| 3,31| 0,24|  252|    4| 4,13| 5,01| 2,85| 0,37|  255|    7| 4,31| 4,92| 3,07| 0,25|   - |   - |
20200916| 165000|    0| 1006| 15,9| 93,2| 4,53| 5,75| 3,31| 0,44|  253|    6| 4,32| 5,61| 2,80| 0,56|  256|    7| 4,45| 5,61| 3,35| 0,43|   - |   - |
20200916| 170000|    0| 1006| 16,0| 93,0| 4,11| 5,24| 3,22| 0,33|  250|    8| 3,92| 6,12| 2,89| 0,49|  248|    8| 4,02| 5,15| 3,17| 0,33|   - |   - |
20200916| 171000|    0| 1006| 15,9| 92,8| 3,91| 4,74| 2,62| 0,50|  243|    7| 3,85| 4,92| 2,11| 0,57|  243|    6| 3,85| 4,73| 2,48| 0,52|   - |   - |
20200916| 172000|    0| 1006| 15,9| 92,5| 3,81| 4,55| 2,99| 0,29|  245|    7| 3,42| 4,37| 2,16| 0,37|  249|    8| 3,76| 4,55| 2,84| 0,30|   - |   - |
20200916| 173000|    0| 1006| 15,9| 92,4| 4,59| 5,70| 3,36| 0,42|  244|    5| 4,39| 5,52| 3,12| 0,50|  248|    8| 4,55| 5,65| 3,17| 0,43|   - |   - |
20200916| 174000|    0| 1006| 15,9| 92,2| 4,59| 5,75| 3,50| 0,52|  250|    4| 4,18| 5,43| 2,85| 0,47|  252|    6| 4,52| 5,74| 3,49| 0,52|   - |   - |
20200916| 175000|    0| 1006| 15,8| 91,8| 5,24| 5,89| 4,65| 0,27|  249|    2| 4,80| 5,57| 3,86| 0,32|  253|    4| 5,15| 5,70| 4,50| 0,25|   - |   - |
20200916| 180000|    0| 1006| 15,7| 91,6| 4,94| 5,61| 4,37| 0,22|  253|    5| 4,55| 5,29| 3,59| 0,34|  254|    5| 4,88| 5,56| 4,23| 0,23|   - |   - |
20200916| 181000|    0| 1007| 15,7| 91,4| 4,71| 5,43| 3,73| 0,33|  257|    3| 4,37| 5,43| 3,17| 0,35|  258|    4| 4,64| 5,38| 3,76| 0,33|   - |   - |
20200916| 182000|    0| 1007| 15,6| 91,2| 4,32| 5,15| 3,31| 0,39|  270|    5| 3,69| 4,64| 2,71| 0,39|  272|    9| 4,22| 5,05| 3,17| 0,39|   - |   - |
20200916| 183000|    0| 1007| 15,6| 91,4| 4,08| 4,97| 3,31| 0,31|  268|    5| 3,42| 4,18| 2,80| 0,27|  264|    5| 3,99| 4,78| 3,30| 0,31|   - |   - |
20200916| 184000|    0| 1007| 15,5| 91,2| 3,81| 4,74| 3,04| 0,29|  266|    4| 3,03| 3,72| 2,39| 0,23|  263|    5| 3,74| 4,59| 2,89| 0,29|   - |   - |
20200916| 185000|    0| 1007| 15,5| 91,2| 3,73| 4,14| 3,18| 0,17|  260|    3| 3,02| 3,91| 2,25| 0,31|  262|    5| 3,67| 4,09| 3,12| 0,17|   - |   - |
20200916| 190000|    0| 1007| 15,4| 91,3| 3,56| 4,28| 2,85| 0,30|  264|    3| 2,62| 3,36| 2,02| 0,27|  264|    4| 3,48| 4,18| 2,80| 0,31|   - |   - |
20200916| 191000|    0| 1007| 15,4| 91,4| 3,46| 4,05| 2,95| 0,23|  254|    6| 2,32| 2,94| 1,79| 0,21|  253|    8| 3,38| 3,90| 2,84| 0,22|   - |   - |
20200916| 192000|    0| 1007| 15,4| 91,5| 3,82| 4,32| 3,22| 0,21|  247|    2| 2,79| 3,22| 1,97| 0,24|  244|    3| 3,74| 4,27| 3,21| 0,21|   - |   - |
